ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount,OrderDate,DueDate,ShipDate,OrderDate,OrderToshipDays,OrderToDueDays
477,20230113,20230125,20230120,16862,SO74640,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
217,20230113,20230125,20230120,16862,SO74640,34.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
477,20230113,20230125,20230120,23719,SO74641,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
214,20230113,20230125,20230120,23719,SO74641,34.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
528,20230113,20230125,20230120,21441,SO74642,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
480,20230113,20230125,20230120,21441,SO74642,2.29,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
538,20230113,20230125,20230120,24848,SO74643,21.49,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
529,20230113,20230125,20230120,20920,SO74644,3.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
480,20230113,20230125,20230120,20920,SO74644,2.29,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
529,20230113,20230125,20230120,22660,SO74645,3.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
541,20230113,20230125,20230120,14175,SO74646,28.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
530,20230113,20230125,20230120,14175,SO74646,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
480,20230113,20230125,20230120,14175,SO74646,2.29,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
537,20230113,20230125,20230120,12196,SO74647,35.00,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
537,20230113,20230125,20230120,13491,SO74648,35.00,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
528,20230113,20230125,20230120,13491,SO74648,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
485,20230113,20230125,20230120,13491,SO74648,21.98,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
214,20230113,20230125,20230120,13491,SO74648,34.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
463,20230113,20230125,20230120,13491,SO74648,24.49,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
477,20230113,20230125,20230120,11349,SO74649,4.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
479,20230113,20230125,20230120,11349,SO74649,8.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
489,20230113,20230125,20230120,11349,SO74649,53.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
481,20230113,20230125,20230120,19220,SO74650,8.99,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
485,20230113,20230125,20230120,19220,SO74650,21.98,2023-01-13,2023-01-25,2023-01-20,2023-01-13 00:00:00.000,7,12
538,20230114,20230126,20230121,19583,SO74651,21.49,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
538,20230114,20230126,20230121,18748,SO74652,21.49,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,18748,SO74652,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
214,20230114,20230126,20230121,18748,SO74652,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
528,20230114,20230126,20230121,25295,SO74653,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
222,20230114,20230126,20230121,25295,SO74653,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,25907,SO74654,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
480,20230114,20230126,20230121,25907,SO74654,2.29,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
477,20230114,20230126,20230121,24495,SO74655,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
478,20230114,20230126,20230121,24495,SO74655,9.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
222,20230114,20230126,20230121,15230,SO74656,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
234,20230114,20230126,20230121,15230,SO74656,49.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
225,20230114,20230126,20230121,15230,SO74656,8.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
541,20230114,20230126,20230121,19581,SO74657,28.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
530,20230114,20230126,20230121,19581,SO74657,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
491,20230114,20230126,20230121,19581,SO74657,53.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,11023,SO74658,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
480,20230114,20230126,20230121,11023,SO74658,2.29,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
538,20230114,20230126,20230121,26781,SO74659,21.49,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,26781,SO74659,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
222,20230114,20230126,20230121,26781,SO74659,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
228,20230114,20230126,20230121,26781,SO74659,49.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
540,20230114,20230126,20230121,11277,SO74660,32.60,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,11277,SO74660,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
222,20230114,20230126,20230121,11277,SO74660,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
540,20230114,20230126,20230121,14906,SO74661,32.60,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
225,20230114,20230126,20230121,14906,SO74661,8.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,14906,SO74661,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
536,20230114,20230126,20230121,11698,SO74662,29.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
536,20230114,20230126,20230121,22779,SO74663,29.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
477,20230114,20230126,20230121,22357,SO74664,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
478,20230114,20230126,20230121,22357,SO74664,9.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
222,20230114,20230126,20230121,22357,SO74664,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
475,20230114,20230126,20230121,19895,SO74665,69.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
225,20230114,20230126,20230121,19895,SO74665,8.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
228,20230114,20230126,20230121,19895,SO74665,49.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
477,20230114,20230126,20230121,18385,SO74666,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
477,20230114,20230126,20230121,18114,SO74667,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
489,20230114,20230126,20230121,18114,SO74667,53.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
477,20230114,20230126,20230121,11823,SO74668,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
225,20230114,20230126,20230121,11823,SO74668,8.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
528,20230114,20230126,20230121,15825,SO74669,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
217,20230114,20230126,20230121,15825,SO74669,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
477,20230114,20230126,20230121,16233,SO74670,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
217,20230114,20230126,20230121,16233,SO74670,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
465,20230114,20230126,20230121,16233,SO74670,24.49,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
234,20230114,20230126,20230121,16233,SO74670,49.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
485,20230114,20230126,20230121,14431,SO74671,21.98,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
472,20230114,20230126,20230121,14368,SO74672,63.50,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
485,20230114,20230126,20230121,14368,SO74672,21.98,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
485,20230114,20230126,20230121,13946,SO74673,21.98,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
485,20230114,20230126,20230121,17190,SO74674,21.98,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
480,20230114,20230126,20230121,17190,SO74674,2.29,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
485,20230114,20230126,20230121,19059,SO74675,21.98,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
472,20230114,20230126,20230121,19059,SO74675,63.50,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,14179,SO74676,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
540,20230114,20230126,20230121,14179,SO74676,32.60,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
217,20230114,20230126,20230121,14179,SO74676,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,19304,SO74677,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
539,20230114,20230126,20230121,19304,SO74677,24.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
487,20230114,20230126,20230121,19304,SO74677,54.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
539,20230114,20230126,20230121,19932,SO74678,24.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
536,20230114,20230126,20230121,21740,SO74679,29.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
528,20230114,20230126,20230121,21740,SO74679,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
485,20230114,20230126,20230121,21740,SO74679,21.98,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
228,20230114,20230126,20230121,21740,SO74679,49.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
463,20230114,20230126,20230121,21740,SO74679,24.49,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
541,20230114,20230126,20230121,14545,SO74680,28.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
530,20230114,20230126,20230121,14545,SO74680,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,25544,SO74681,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
477,20230114,20230126,20230121,22514,SO74682,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
489,20230114,20230126,20230121,22514,SO74682,53.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
538,20230114,20230126,20230121,18013,SO74683,21.49,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230114,20230126,20230121,18013,SO74683,3.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
480,20230114,20230126,20230121,18013,SO74683,2.29,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
538,20230114,20230126,20230121,25536,SO74684,21.49,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
530,20230114,20230126,20230121,13665,SO74685,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
541,20230114,20230126,20230121,13665,SO74685,28.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
217,20230114,20230126,20230121,13665,SO74685,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
530,20230114,20230126,20230121,16035,SO74686,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
528,20230114,20230126,20230121,11633,SO74687,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
537,20230114,20230126,20230121,11633,SO74687,35.00,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
217,20230114,20230126,20230121,11633,SO74687,34.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
528,20230114,20230126,20230121,12176,SO74688,4.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
537,20230114,20230126,20230121,12176,SO74688,35.00,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
480,20230114,20230126,20230121,12176,SO74688,2.29,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
225,20230114,20230126,20230121,12601,SO74689,8.99,2023-01-14,2023-01-26,2023-01-21,2023-01-14 00:00:00.000,7,12
529,20230115,20230127,20230122,15231,SO74690,3.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
539,20230115,20230127,20230122,15231,SO74690,24.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
480,20230115,20230127,20230122,15231,SO74690,2.29,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
471,20230115,20230127,20230122,18289,SO74691,63.50,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
485,20230115,20230127,20230122,18289,SO74691,21.98,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
537,20230115,20230127,20230122,19268,SO74692,35.00,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
528,20230115,20230127,20230122,19268,SO74692,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
225,20230115,20230127,20230122,22063,SO74693,8.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
476,20230115,20230127,20230122,22063,SO74693,69.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
228,20230115,20230127,20230122,14679,SO74694,49.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
480,20230115,20230127,20230122,11308,SO74695,2.29,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
530,20230115,20230127,20230122,28174,SO74696,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
214,20230115,20230127,20230122,28174,SO74696,34.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
530,20230115,20230127,20230122,28578,SO74697,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
222,20230115,20230127,20230122,28578,SO74697,34.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
529,20230115,20230127,20230122,11711,SO74698,3.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
540,20230115,20230127,20230122,11711,SO74698,32.60,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
529,20230115,20230127,20230122,11176,SO74699,3.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
540,20230115,20230127,20230122,11176,SO74699,32.60,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
480,20230115,20230127,20230122,11176,SO74699,2.29,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
528,20230115,20230127,20230122,17680,SO74700,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
536,20230115,20230127,20230122,17680,SO74700,29.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
480,20230115,20230127,20230122,17680,SO74700,2.29,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
484,20230115,20230127,20230122,17680,SO74700,7.95,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
483,20230115,20230127,20230122,17680,SO74700,120.00,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
477,20230115,20230127,20230122,13289,SO74701,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
225,20230115,20230127,20230122,13289,SO74701,8.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
478,20230115,20230127,20230122,13289,SO74701,9.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
478,20230115,20230127,20230122,22331,SO74702,9.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
477,20230115,20230127,20230122,22331,SO74702,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
477,20230115,20230127,20230122,26810,SO74703,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
487,20230115,20230127,20230122,26810,SO74703,54.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
484,20230115,20230127,20230122,26810,SO74703,7.95,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
477,20230115,20230127,20230122,26100,SO74704,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
480,20230115,20230127,20230122,26100,SO74704,2.29,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
528,20230115,20230127,20230122,16076,SO74705,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
480,20230115,20230127,20230122,16076,SO74705,2.29,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
477,20230115,20230127,20230122,12159,SO74706,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
217,20230115,20230127,20230122,12159,SO74706,34.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
528,20230115,20230127,20230122,14856,SO74707,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
222,20230115,20230127,20230122,14856,SO74707,34.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
528,20230115,20230127,20230122,14500,SO74708,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
214,20230115,20230127,20230122,14500,SO74708,34.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
463,20230115,20230127,20230122,14500,SO74708,24.49,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
529,20230115,20230127,20230122,16257,SO74709,3.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
539,20230115,20230127,20230122,16257,SO74709,24.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
217,20230115,20230127,20230122,16257,SO74709,34.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
225,20230115,20230127,20230122,16257,SO74709,8.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
536,20230115,20230127,20230122,20902,SO74710,29.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
528,20230115,20230127,20230122,20902,SO74710,4.99,2023-01-15,2023-01-27,2023-01-22,2023-01-15 00:00:00.000,7,12
